event_date,transaction_id,purchased_product_skus,item_categories
20210101,9938479241,"9196735,9195949","Apparel,Apparel"
20210101,6737995895,"9196976,9196729,9198447,9188315,9195927,9195846","Campus Collection,New,Small Goods,Accessories,Accessories,Clearance"
20210101,463396072,"9184829,9196902,9199084,9195939,9196380,9195937,9196381,9185002,9197329","Writing Instruments,Stationery,,Office,Office,Office,Office,Office,Writing Instruments"
20210101,6847696673,"9199127,9180865,9194259,9184829,9196784,9188201,9195359,9195846,9196869,9196785,9200362,9188200,9188315,9195292","Shop by Brand,Office,Accessories,Writing Instruments,Small Goods,Office,Accessories,Clearance,New,,Shop by Brand,Office,Accessories,Drinkware"
20210101,3822890750,"9195959,9195830,9188228","Bags,Lifestyle,Google"
20210101,8695549122,"9195792,9196636,9195237","Apparel,Apparel,Apparel"
20210101,5860078581,"9196623,9196691,9196711,9195549,9197718","Apparel,Apparel,Apparel,Uncategorized Items,Bags"
20210101,9537139808,"9197366,9196859,9188200,9197368,9195292,9188201,9196894","Campus Collection,New,Office,Campus Collection,Drinkware,Office,Accessories"
20210101,3447887131,9195792,Apparel
20210101,3854722217,9195295,Accessories
20210101,6542146188,"9199220,9199220","Apparel,Apparel"
20210101,4145966325,9199204,Shop by Brand
20210101,2942981362,"9195846,9185002,9195845","Clearance,Office,Stationery"
20210102,2349823550,"9184829,9200364,9184831,9200320,9200322,9196866,9200321,9184830,9180865,9180819","Writing Instruments,Shop by Brand,Writing Instruments,Apparel,Apparel,New,Apparel,Writing Instruments,Office,Google"
20210102,2073562964,9200314,Shop by Brand
20210102,9181555608,"9196844,9184917,9196855","New,Uncategorized Items,New"
20210102,73704467,9195130,Apparel
20210102,9036595162,9200314,Shop by Brand
20210102,2588023335,9196717,Apparel
20210102,3742387801,"9196705,9199131,9188310,9184749","New,Shop by Brand,Accessories,Accessories"
20210102,4651548270,"9195249,9195130,9196782,9196862,9194990,9200362,9195966","Apparel,Apparel,New,New,Apparel,Shop by Brand,Accessories"
20210102,6788347646,"9200362,9195843,9188201,9188200","Shop by Brand,Stationery,Office,Office"
20210102,5768097016,"9196749,9195882,9194990","Apparel,Apparel,Apparel"
20210102,4256792636,9188229,Google
20210102,3799653663,9180825,Uncategorized Items
20210102,375298854,"9195968,9195967,9195966","Accessories,Accessories,Accessories"
20210103,9506043463,"9196959,9196953","Campus Collection,Campus Collection"
20210103,1034112530,9200199,Shop by Brand
20210103,3900385248,"9195968,9196864,9196764,9195295,9199126,9188221,9190330,9196654,9180818","Accessories,New,Apparel,Accessories,Shop by Brand,Bags,Apparel,Apparel,Office"
20210103,8895830668,9196960,Campus Collection
20210103,3408375107,9188201,Office
20210103,4381494671,9180818,Office
20210103,5815235392,9196895,Accessories
20210103,183062884,"9195292,9184866","Drinkware,Uncategorized Items"
20210103,582342950,"9180865,9196624,9188310,9196636,9195359,9195548","Office,Apparel,Accessories,Apparel,Accessories,Drinkware"
20210103,2321422855,9196621,Apparel
20210103,8103207185,9196866,New
20210103,3989453874,9197400,Campus Collection
20210103,1258061525,"9197603,9196728","Campus Collection,New"
20210104,3921571837,9195359,Accessories
20210104,6980204056,"9196741,9196849","Apparel,Apparel"
20210104,6247410008,"9197565,9197602","Campus Collection,Campus Collection"
20210104,903244069,9196710,Apparel
20210104,4954519074,9190330,
20210104,2919525387,"9196786,9196783,9194259","New,New,Accessories"
20210104,2292063223,"9188311,9188310,9180818,9197026","Accessories,Accessories,Office,Campus Collection"
20210104,6257212806,"9184858,9188229,9196783,9195797,9188192","Clearance,Google,New,Apparel,Apparel"
20210104,1033094742,"9199127,9197597,9197573,9197602,9196932,9197969","Shop by Brand,,Clearance,Campus Collection,Campus Collection,Campus Collection"
20210104,3688061322,"9194259,9196870,9197373,9188315,9196862,9199082,9196860,9199084,9184831","Accessories,Clearance,Apparel,Accessories,New,Bags,New,Google,Writing Instruments"
20210104,5766200021,9195359,Accessories
20210104,9474933943,"9195551,9196953","Uncategorized Items,Campus Collection"
20210104,2988139338,"9196621,9184912,9195195","Apparel,Apparel,Apparel"
20210104,5368378013,"9180825,9180827,9195967","Uncategorized Items,Uncategorized Items,Accessories"
20210104,9355353884,9195830,Lifestyle
20210104,9946612133,"9185150,9195959","Uncategorized Items,Bags"
20210105,5644514431,9196717,Apparel
20210105,1760361152,9188192,
20210105,1170135247,9197718,Bags
20210105,5235745583,9195130,Apparel
20210105,429368158,9195292,Drinkware
20210105,8200614957,"9196711,9195827,9195130,9188208","Apparel,Apparel,Apparel,Bags"
20210105,6212563615,9195830,Lifestyle
20210105,9818645614,9190330,Apparel
20210105,4855690108,9188192,Apparel
20210105,4650560576,9200323,Apparel
20210105,6841135978,9196729,New
20210105,3787073366,9188192,Apparel
20210105,9220829238,"9196635,9196636","Apparel,Apparel"
20210105,2659528811,"9196900,9199127","Bags,Shop by Brand"
20210105,1798344642,"9184856,9196863,9188256","Clearance,Clearance,"
20210105,6350132770,9196950,Campus Collection
20210105,5530062598,9188221,Bags
20210105,3019900598,9195948,Apparel
20210105,2847456544,"9188227,9188227","Bags,Bags"
20210105,748193825,9196731,Apparel
20210105,2683238987,9196652,New
20210105,863004497,9196602,Apparel
20210105,8711705095,9195012,Apparel
20210105,5776369993,"9196872,9196864,9196999","Clearance,New,Campus Collection"
20210105,8518296394,9200364,Shop by Brand
20210105,1546887661,"9196951,9195945","Campus Collection,Bags"
20210105,2483123861,"9196901,9195295,9200344,9195548,9195292,9195830","Drinkware,Accessories,Shop by Brand,Drinkware,Drinkware,Lifestyle"
20210106,4125783967,9196614,Apparel
20210106,8696920858,9196664,Apparel
20210106,8813704877,9196832,Apparel
20210106,1671328700,"9188192,9196854","Apparel,New"
20210106,8697460126,"9196907,9196922,9195927,9195959","Apparel,Campus Collection,Accessories,Bags"
20210106,3863050117,9195195,Apparel
20210106,7901505928,9196616,Apparel
20210106,7725461121,9196613,Apparel
20210106,7714801655,9195359,Accessories
20210106,1085341386,9196779,
20210106,1950908043,"9198447,9196857","Small Goods,New"
20210106,4384748877,"9197992,9196649,9196902,9184830","Shop by Brand,Apparel,Stationery,Writing Instruments"
20210106,8879317610,"9195968,9196644,9199224,9200321,9195238,9196693","Accessories,Apparel,Drinkware,Apparel,Apparel,Apparel"
20210106,4626168744,9196616,Apparel
20210106,4118671660,"9196695,9195228,9196621,9195968,9200321,9199224","Apparel,Apparel,Apparel,Accessories,Apparel,Drinkware"
20210106,6357508833,9195830,Lifestyle
20210106,9647378893,9196602,Apparel
20210106,7131195493,"9197015,9197004,9197026,9195742","Campus Collection,Campus Collection,Campus Collection,Apparel"
20210106,5610307054,"9196862,9196999,9196977,9196861","New,Campus Collection,Campus Collection,New"
20210106,925838840,"9195842,9195937,9196860,9196270,9199082,9195942,9196862,9196269","Stationery,Office,New,Small Goods,Bags,Bags,New,Shop by Brand"
20210106,357307090,9195195,Apparel
20210106,1927808035,"9195830,9195548","Lifestyle,"
20210106,6959922716,"9180818,9200362,9200364,9200321","Office,Shop by Brand,Shop by Brand,Apparel"
20210106,4636469283,"9199129,9199130,9196614,9195739,9195792","Shop by Brand,Shop by Brand,Apparel,Apparel,Apparel"
20210106,3625289612,"9194259,9196786,9188315,9180819,9188221,9185002,9195942","Accessories,New,Accessories,Google,Bags,Office,Bags"
20210106,9004220447,9196752,Apparel
20210106,6749480053,"9185002,9196846","Office,New"
20210106,4641928091,"9188310,9180819,9190330,9200322","Accessories,Google,Apparel,Apparel"
20210106,7458447242,"9188315,9200316,9188192,9188228,9180819","Accessories,Shop by Brand,Apparel,Google,Google"
20210106,5096397892,"9195792,9197974,9180825,9180827,9184988,9180819","Apparel,Campus Collection,Uncategorized Items,Uncategorized Items,Accessories,Google"
20210106,1667189079,"9196433,9196642,9196427,9196412,9185150,9196414,9196699,9196428,9200364,9196638,9200316","Apparel,Apparel,Apparel,Apparel,Uncategorized Items,Apparel,Apparel,Apparel,,Apparel,Shop by Brand"
20210107,8939795375,9195830,Lifestyle
20210107,4820877956,9197992,Shop by Brand
20210107,3376237212,9198447,Small Goods
20210107,2804391906,9190330,Apparel
20210107,273675698,"9196665,9196872","Apparel,Clearance"
20210107,6670387115,"9188201,9180819,9180865,9200323","Office,Google,Office,Apparel"
20210107,5808358290,9195830,Lifestyle
20210107,9521543289,9199131,Shop by Brand
20210107,1197294933,"9188229,9197993","Google,Shop by Brand"
20210107,8632682180,9196717,Apparel
20210107,6950053920,9196407,Apparel
20210107,5487876660,"9196664,9196663","Apparel,Apparel"
20210107,5027596371,"9196759,9196758","Apparel,Apparel"
20210107,9437580169,"9195200,9185160","Apparel,Uncategorized Items"
20210107,2333118046,"9188201,9195911,9199084,9197560,9197586","Office,Apparel,Google,Clearance,Campus Collection"
20210107,6497038083,"9197004,9196443,9196440,9196862,9188311,9197005,9185002,9197003,9196902","Campus Collection,Apparel,Apparel,New,Accessories,Campus Collection,Office,Campus Collection,Stationery"
20210107,4466743446,9200199,Shop by Brand
20210107,9963710857,"9188315,9180819,9196785,9196862","Accessories,Google,New,New"
20210107,2642684277,"9190330,9195949,9195941,9198448,9195937,9195912,9195936","Apparel,Apparel,Bags,Small Goods,Office,Apparel,Stationery"
20210107,948433917,"9195971,9194259",",Accessories"
20210107,3562087857,"9188227,9200364","Bags,Shop by Brand"
20210107,4070754043,"9196921,9196849,9194259","Campus Collection,Apparel,Accessories"
20210107,7083688017,"9180867,9180823,9188229,9195959,9188192","Shop by Brand,Fun,Google,Bags,Apparel"
20210108,7961005053,9185002,Office
20210108,134498529,9184916,Uncategorized Items
20210108,7084873807,9196849,Apparel
20210108,636096243,"9200344,9196785","Shop by Brand,New"
20210108,8959710562,"9180819,9188221,9196711","Google,Bags,Apparel"
20210108,2843658504,9196664,Apparel
20210108,3868235778,9196617,Apparel
20210108,3446073010,9196734,Apparel
20210108,9608077473,9195296,Accessories
20210108,9645045255,"9196440,9200199","Apparel,Shop by Brand"
20210108,775681598,"9197367,9197368","Campus Collection,Campus Collection"
20210108,562741271,9195359,Accessories
20210108,9352017436,9196652,New
20210108,1630184917,9188233,Accessories
20210108,9694592358,"9197391,9196959","Clearance,Campus Collection"
20210108,8518913982,"9197586,9196663,9196616","Campus Collection,Apparel,Apparel"
20210108,9056292107,"9195846,9199084,9196413,9196380,9199129","Clearance,Google,Apparel,Office,Shop by Brand"
20210108,6532891180,9196664,Apparel
20210108,8215082470,"9197379,9197392","Clearance,Clearance"
20210108,5612457081,9200199,Shop by Brand
20210108,6294098065,9180819,Google
20210108,1326868279,"9200324,9200362","Apparel,"
20210108,6141825359,"9195830,9194259","Lifestyle,Accessories"
20210108,5686885154,"9185155,9196706","Uncategorized Items,New"
20210108,2331347520,"9196614,9195292,9180819","Apparel,Drinkware,Google"
20210108,2285114821,"9180865,9195359,9200364,9188310","Office,Accessories,Shop by Brand,Accessories"
20210108,8174569580,9200320,Apparel
20210108,2781303112,9199129,Shop by Brand
20210108,9151123087,"9196896,9196706","Accessories,New"
20210108,2273306842,"9196848,9196875","Apparel,New"
20210108,3537988325,"9197420,9197347,9197405,9180823,9196962","Clearance,Clearance,Clearance,Fun,Campus Collection"
20210109,7899745278,9184917,Uncategorized Items
20210109,4230909105,"9180818,9200324","Office,Apparel"
20210109,2426550616,"9196636,9196710,9195292,9196907,9200364,9196663,9195226","Apparel,Apparel,Drinkware,Apparel,Shop by Brand,Apparel,Apparel"
20210109,5427885245,9196742,Apparel
20210109,2099830827,"9196953,9196764","Campus Collection,Apparel"
20210109,1846770842,"9195548,9197004,9196384,9197586,9196922,9197569","Drinkware,Campus Collection,Drinkware,Campus Collection,Campus Collection,Campus Collection"
20210109,4496502210,"9196801,9184749,9188310,9197569,9195791,9195548,9197586,9197993,9196636","Clearance,Accessories,Accessories,Campus Collection,Apparel,Drinkware,Campus Collection,Shop by Brand,Apparel"
20210109,9178072777,9196614,Apparel
20210109,3888478875,"9196614,9197400","Apparel,Campus Collection"
20210109,8068887879,"9188310,9188311","Accessories,Accessories"
20210109,3727561211,"9195130,9195959,9195292","Apparel,Bags,Drinkware"
20210109,6856263233,9196614,Apparel
20210109,633884287,"9195941,9195549,9196602","Bags,Uncategorized Items,Apparel"
20210109,9512393168,"9196433,9188197,9196832,9198448","Apparel,Electronics Accessories,Apparel,Small Goods"
20210109,7615008057,"9188315,9196628,9184913,9188231,9196384,9196706","Accessories,Apparel,Apparel,Office,Drinkware,New"
20210109,9416009592,"9195798,9188201","Apparel,Office"
20210109,8236383212,"9195802,9196929","Apparel,Campus Collection"
20210109,1656748583,"9195292,9200319","Drinkware,Apparel"
20210109,362288800,"9197356,9196443,9195745,9196275","Clearance,Apparel,Apparel,Apparel"
20210110,1038511227,9199131,Shop by Brand
20210110,7917924394,9196761,Apparel
20210110,8506939996,9196721,Apparel
20210110,3814804865,"9196951,9188310,9188311,9196953,9196949,9196384","Campus Collection,Accessories,Accessories,Campus Collection,Campus Collection,Drinkware"
20210110,300055208,9184916,Uncategorized Items
20210110,700909054,"9200320,9196269,9200322,9197356,9180819,9195294","Apparel,Shop by Brand,Apparel,Clearance,Google,Accessories"
20210110,1345081901,"9180819,9188221,9188200,9188314,9195842,9196269,9197992,9197567,9184829,9180865","Google,Bags,Office,Accessories,Stationery,Shop by Brand,Shop by Brand,Campus Collection,Writing Instruments,Office"
20210110,6754457469,9196664,Apparel
20210110,8473651069,9197813,Accessories
20210110,3696590260,9196901,Drinkware
20210110,4966290612,"9180826,9188310,9200710,9180827","Uncategorized Items,Accessories,Lifestyle,Uncategorized Items"
20210110,8336569678,"9195140,9196383,9199082","Bags,Drinkware,Bags"
20210110,741651606,"9180819,9196384,9195835,9188201,9200344,9196785,9180818,9200362","Google,Drinkware,Lifestyle,Office,Shop by Brand,New,Office,Shop by Brand"
20210110,6844954855,9196383,Drinkware
20210111,7357789188,"9195842,9188201,9195934","Stationery,Office,Office"
20210111,9881246273,"9196608,9184980,9196737,9195796,9200324","Apparel,Notebooks & Journals,Clearance,Apparel,Apparel"
20210111,2821207404,9197414,Clearance
20210111,8928606721,9195140,Bags
20210111,7103053437,9195131,Apparel
20210111,7135087482,"9197759,9197759","Bags,Bags"
20210111,904355357,"9200321,9200322","Apparel,Apparel"
20210111,2087527300,9184980,Notebooks & Journals
20210111,4119452554,9200199,Shop by Brand
20210111,6711207126,9200199,Shop by Brand
20210111,5967125240,9197368,Campus Collection
20210111,4813973658,"9196862,9188201,9196859","New,Office,New"
20210111,3782647813,"9200600,9196681,9196642","Lifestyle,Apparel,Apparel"
20210111,5879586753,9195267,Bags
20210111,8379673473,9196616,Apparel
20210111,1999927370,"9196621,9196647","Apparel,Apparel"
20210111,2462034469,"9200321,9196616","Apparel,Apparel"
20210111,5649569473,"9195936,9195846,9200364,9188227","Stationery,Clearance,Shop by Brand,Bags"
20210111,9957783336,"9195913,9197567,9184916,9196638","Apparel,Campus Collection,Uncategorized Items,Apparel"
20210111,535310742,"9195359,9195971","Accessories,Accessories"
20210111,7463222749,"9196875,9197398","New,Campus Collection"
20210111,8058034514,"9196384,9188310,9196895","Drinkware,Accessories,Accessories"
20210111,9630141287,"9196432,9180823","Apparel,Fun"
20210111,7316135510,"9197706,9180865","Clearance,Office"
20210111,1876298751,"9197597,9197579,9197586","Clearance,Clearance,Campus Collection"
20210111,283441132,"9199130,9196805,9196636,9197993,9196812,9196663","Shop by Brand,Apparel,Apparel,Shop by Brand,Apparel,Apparel"
20210112,8836789926,9195830,Lifestyle
20210112,5750154939,9196663,Apparel
20210112,8887858871,9196663,Apparel
20210112,4894261686,"9196733,9195830","Apparel,Lifestyle"
20210112,4179731425,"9195712,9197004,9200321","Apparel,Campus Collection,Apparel"
20210112,8026074190,"9196691,9196862,9196743,9180818,9200362,9196977,9196902,9195962,9185002,9196978,9196451,9196727,9196859","Apparel,New,Apparel,Office,Shop by Brand,Campus Collection,Stationery,New,Office,Campus Collection,Apparel,New,New"
20210112,8835034612,9196649,Apparel
20210112,3176469473,9200320,Apparel
20210112,9922393157,9199130,Shop by Brand
20210112,531917930,9195031,Drinkware
20210112,5586044603,"9195971,9195830","Accessories,Lifestyle"
20210112,9659606868,"9195912,9196649","Apparel,Apparel"
20210112,2386732485,"9180865,9196949,9184829,9196951","Office,Campus Collection,Writing Instruments,Campus Collection"
20210112,5512850740,"9197004,9194259,9197015,9188197","Campus Collection,Accessories,Campus Collection,Electronics Accessories"
20210112,4943393507,"9200362,9200318,9195844,9200600,9196427","Shop by Brand,Apparel,Stationery,Lifestyle,Apparel"
20210112,1391646082,"9196909,9196712,9196624,9196814,9196383,9195548","Apparel,Apparel,Apparel,Apparel,Drinkware,Drinkware"
20210112,5267360003,9199084,Google
20210112,3685150546,9196648,Apparel
20210112,2575822764,9195292,Drinkware
20210112,8949333,9184842,Clearance
20210112,5579104024,9196614,Apparel
20210112,802523661,9185002,Office
20210112,9423717293,9200319,Apparel
20210112,1864850259,"9195296,9199132","Accessories,Shop by Brand"
20210112,3444315146,"9195936,9200319,9200320","Stationery,Apparel,Apparel"
20210112,3490648793,"9196652,9196644,9195226,9196926","New,Apparel,Apparel,Campus Collection"
20210112,1392637557,9196608,Apparel
20210112,1403210420,9184850,Clearance
20210112,3545014224,9196729,New
20210112,3739502789,9195292,Drinkware
20210112,9898236403,9195292,Drinkware
20210112,4280785450,"9196617,9196636,9200364,9196693,9195227,9188315,9195130,9196785","Apparel,Apparel,Shop by Brand,Apparel,Apparel,Accessories,Apparel,New"
20210112,5235218746,"9185002,9188200,9190330,9196867,9196270,9198447,9188207,9200320,9188197,9188201","Office,Office,Apparel,Clearance,Small Goods,Small Goods,Accessories,Apparel,Electronics Accessories,Office"
20210112,2032969195,9196275,Apparel
20210112,8551199682,9196717,Apparel
20210112,331124337,9195292,Drinkware
20210112,8487465932,"9196811,9197962","Apparel,Campus Collection"
20210112,4415203693,"9197992,9185002,9195936,9197718","Shop by Brand,Office,Stationery,Bags"
20210112,9876586380,9199130,Shop by Brand
20210112,4961072507,9195130,Apparel
20210112,1826881991,9196862,New
20210112,4909159521,"9195130,9196649","Apparel,Apparel"
20210112,6111426636,"9196652,9196922","New,Campus Collection"
20210112,7795694884,"9196275,9196784","Apparel,Small Goods"
20210112,6104796955,"9196862,9196864,9196858","New,New,Clearance"
20210112,1636706795,"9195913,9200600,9180819,9188201,9190330,9180865,9195936,9195359,9184830","Apparel,Lifestyle,Google,Office,Apparel,Office,Stationery,Accessories,Writing Instruments"
20210113,5207848436,9196648,Apparel
20210113,3351772341,9196801,Clearance
20210113,3866489330,"9196862,9196738","New,New"
20210113,7349333745,"9195880,9188210","Apparel,Bags"
20210113,5065853430,"9196867,9184866,9184842,9197968,9184858","Clearance,Uncategorized Items,Clearance,Campus Collection,Clearance"
20210113,2689800585,"9195292,9196856,9184829,9180827,9196269,9196868,9195968","Drinkware,Clearance,Writing Instruments,Uncategorized Items,Shop by Brand,New,Accessories"
20210113,1168671571,"9196635,9180865,9196716,9196784,9197992,9188198,9188200,9185002","Apparel,Office,Apparel,Small Goods,Shop by Brand,Accessories,Office,Office"
20210113,5394954307,9196413,Apparel
20210113,4155296850,9196662,Apparel
20210113,1998152239,"9195927,9196275,9200320,9200362","Accessories,Apparel,Apparel,"
20210113,2377758698,"9195846,9180819,9184749,9184830,9197423,9200321","Clearance,Google,Accessories,Writing Instruments,Campus Collection,Apparel"
20210113,4550164848,9196615,Apparel
20210113,1150956754,9196648,Apparel
20210113,1159311346,9195971,Accessories
20210113,636956395,"9188264,9184850,9197985","Uncategorized Items,Clearance,Campus Collection"
20210113,2132089979,"9194259,9184831,9184830","Accessories,Writing Instruments,Writing Instruments"
20210113,5572738481,"9195959,9196636,9195359,9195292","Bags,,Accessories,Drinkware"
20210113,4384094578,"9197426,9196785,9196269,9188233,9184749,9195130","Campus Collection,New,Shop by Brand,Accessories,Accessories,Apparel"
20210113,6295151126,9196275,Apparel
20210113,3200470712,9196616,Apparel
20210113,8357718764,9196602,Apparel
20210113,4791716192,9196849,Apparel
20210113,1092309904,"9195780,9196711","Apparel,Apparel"
20210113,3558273849,"9184917,9195882,9196814,9197357","Uncategorized Items,Apparel,Apparel,Clearance"
20210113,1530169487,9196648,Apparel
20210113,7765456782,9196647,Apparel
20210113,6123355003,9200322,Apparel
20210113,6143865692,"9180865,9196862","Office,New"
20210113,3856166087,"9185002,9196269,9195937","Office,Shop by Brand,Office"
20210113,924529089,9195031,Drinkware
20210113,3872109131,9196663,Apparel
20210113,9295473858,9196615,
20210113,1793796616,9196755,Apparel
20210113,8670704018,"9184830,9196785,9188234,9196269","Writing Instruments,New,Apparel,Shop by Brand"
20210114,2713492860,9200320,Apparel
20210114,4196395353,9196652,New
20210114,8939463680,"9195934,9196415","Office,Apparel"
20210114,6261183216,"9197563,9197586,9196724,9197569,9197581","Clearance,Campus Collection,Apparel,Campus Collection,Clearance"
20210114,7306736466,"9195130,9195131,9196645,9196767,9196769,9196649,9196768,9196646","Apparel,Apparel,Apparel,Apparel,Apparel,Apparel,Apparel,Apparel"
20210114,9358222719,"9195946,9200316,9195845,9195842,9195844,9195936,9195847,9196858,9180865,9195843,9188233","Bags,Shop by Brand,Stationery,Stationery,Stationery,Stationery,Stationery,Clearance,Office,Stationery,Accessories"
20210114,132370011,9196647,Apparel
20210114,4932824228,9196652,New
20210114,2033753400,9200710,Lifestyle
20210114,5974818329,9196711,Apparel
20210114,2638824949,9196841,Apparel
20210114,752369086,9196647,Apparel
20210114,7723200866,"9196661,9196663","Apparel,Apparel"
20210114,9609702319,"9196782,9195031","New,Drinkware"
20210114,9527218814,"9184912,9196627","Apparel,Apparel"
