event_date,transaction_id,purchased_product_skus,item_categories
20210121,7415644027,"9196871,9196859,9196862,9196783,9196894,9195712,9195941,9196875","New,New,New,New,Accessories,Apparel,Bags,New"
20210121,5386384455,9196617,Apparel
20210121,9205739218,9196665,Apparel
20210121,3260905267,"9184981,9195966","Notebooks & Journals,Accessories"
20210121,5783839239,"9196976,9196921,9196949","Campus Collection,Campus Collection,Campus Collection"
20210121,2760203514,"9196875,9196847,9196894","New,Apparel,Accessories"
20210121,9869834972,"9190330,9196635,9196638,9195800",",Apparel,Apparel,Apparel"
20210121,1726622047,"9196923,9196944,9196921,9196943,9196922","Campus Collection,Campus Collection,Campus Collection,Campus Collection,Campus Collection"
20210121,9202379447,"9195244,9195248,9196629,9196614,9196602","Apparel,,Apparel,Apparel,Apparel"
20210121,8886285089,"9199127,9195911,9196652,9196389,9195882","Shop by Brand,Apparel,New,,Apparel"
20210121,6344518971,"9180827,9196785,9180826,9195130,9196712,9180825","Uncategorized Items,New,Uncategorized Items,Apparel,Apparel,Uncategorized Items"
20210121,6132334268,"9180865,9195846,9196615,9195844,9195936,9196805","Office,Clearance,Apparel,Stationery,Stationery,Apparel"
20210121,5396479168,9196652,New
20210121,9094747873,9196712,Apparel
20210121,1040499224,9196613,Apparel
20210121,8788660449,9196895,Accessories
20210121,9957255508,"9196728,9196733","New,Apparel"
20210121,5922068925,"9196663,9196629","Apparel,Apparel"
20210121,7728348081,"9196615,9184914,9195197,9185002","Apparel,Apparel,Apparel,Office"
20210121,9206606636,"9196664,9196270,9184988,9195251","Apparel,Small Goods,Accessories,Apparel"
20210121,5014177703,"9196868,9185002,9195941,9190330,9196652,9196862",",Office,Bags,Apparel,New,New"
20210121,7810894334,"9197713,9188310,9196420,9184829,9184749,9197946","Clearance,Accessories,Apparel,Writing Instruments,Accessories,Campus Collection"
20210121,9375832005,"9197456,9195835,9188233,9196389,9180823,9196868,9195292","Lifestyle,Lifestyle,Accessories,Bags,Fun,New,Drinkware"
20210121,8231116642,"9188201,9180865,9196978,9184829,9197005,9196951,9197426,9200316,9196923,9197399,9188233","Office,Office,Campus Collection,Writing Instruments,Campus Collection,Campus Collection,Campus Collection,Shop by Brand,Campus Collection,Campus Collection,Accessories"
20210122,5295331022,9196642,Apparel
20210122,4114996776,9188227,Bags
20210122,1398344983,9188234,Apparel
20210122,1332390292,9196383,Drinkware
20210122,3645927043,9196383,Drinkware
20210122,782437652,9195295,Accessories
20210122,4950284101,9198447,Small Goods
20210122,2233081804,9196855,New
20210122,4603280606,"9196691,9196709","Apparel,Apparel"
20210122,5054562173,"9196615,9196786","Apparel,New"
20210122,9776783551,"9188234,9195551,9196615","Apparel,Uncategorized Items,Apparel"
20210122,3009191626,"9195245,9200199,9195248","Apparel,Shop by Brand,Apparel"
20210122,750773570,"9196426,9196959,9196445","Apparel,Campus Collection,Apparel"
20210122,2653546935,"9195948,9195553,9195130,9195971,9180819","Apparel,Uncategorized Items,Apparel,Accessories,"
20210122,2878814978,"9196849,9196848,9195296,9196821,9200600","Apparel,Apparel,Accessories,Apparel,Lifestyle"
20210122,1061106669,"9188208,9195946,9196705,9195927,9195031,9180867,9188315,9195739,9188209","Bags,Bags,New,Accessories,Drinkware,Shop by Brand,Accessories,Apparel,Bags"
20210122,1530073986,9194259,Accessories
20210122,1593465707,9195912,Apparel
20210122,9782960347,9196419,Apparel
20210122,3564770824,9195551,Uncategorized Items
20210122,3396878861,9195830,Lifestyle
20210122,8181295067,9196738,New
20210122,5133040973,9197713,Clearance
20210122,637234245,9195741,Apparel
20210122,3801109542,"9195794,9195742","Apparel,Apparel"
20210122,8511959958,"9196858,9197368","Clearance,Campus Collection"
20210122,5313742573,"9197387,9196967,9196994,9197398","Clearance,Campus Collection,Campus Collection,Campus Collection"
20210122,2366556274,"9196894,9195939,9196858,9197426","Accessories,Office,Clearance,Campus Collection"
20210122,7284641104,"9196832,9199225,9185002,9200314,9195841","Apparel,Shop by Brand,Office,Shop by Brand,Lifestyle"
20210122,54914425,"9195712,9199077,9195197,9195198,9199225,9199224","Apparel,Apparel,Apparel,Apparel,Shop by Brand,Drinkware"
20210122,6891587030,"9196445,9195941,9184850,9195741,9184858,9196732","Apparel,Bags,Clearance,Apparel,Clearance,Apparel"
20210122,4203422544,"9196380,9199082,9184830,9195835,9196382,9196738,9195936,9184829,9196617,9197456,9195945","Office,Bags,,Lifestyle,Bags,New,Stationery,Writing Instruments,Apparel,Lifestyle,Bags"
20210122,6703405147,9196608,Apparel
20210122,8978076240,9195555,Uncategorized Items
20210122,2794392060,9196738,New
20210122,9130569770,9195032,Drinkware
20210122,982407412,9196733,Apparel
20210122,7969767939,9196710,Apparel
20210122,7622668215,"9188234,9195712","Apparel,Apparel"
20210122,584719410,"9197759,9196383","Bags,Drinkware"
20210122,6664617503,"9195031,9196427","Drinkware,Apparel"
20210122,5094297791,"9197718,9196652","Bags,New"
20210122,6653343147,"9200710,9188233,9195971","Lifestyle,Accessories,Accessories"
20210122,2190237209,"9196710,9195551,9196647","Apparel,Uncategorized Items,Apparel"
20210122,3243380826,"9196822,9196722,9195236","Apparel,Apparel,Apparel"
20210122,3030884071,"9196412,9197968,9180865,9197591,9195847,9196427,9188315","Apparel,Campus Collection,Office,Clearance,Stationery,Apparel,Accessories"
20210122,212838509,9195961,Lifestyle
20210122,2429170652,9196742,Apparel
20210122,7061575594,9196738,New
20210122,6474642604,9196712,Apparel
20210122,1176501244,9196712,Apparel
20210122,4977557483,9196711,Apparel
20210122,5661649453,"9184831,9184981","Writing Instruments,Notebooks & Journals"
20210122,7342852809,"9196908,9197592,9195941","Apparel,Clearance,Bags"
20210122,1810358638,"9196711,9195830,9196875","Apparel,Lifestyle,New"
20210122,7055906220,"9180818,9196636,9200320","Office,Apparel,Apparel"
20210122,5085145915,"9197759,9196858,9188234,9188234,9197759,9196858","Bags,Clearance,Apparel,Apparel,Bags,Clearance"
20210122,7161106175,"9196867,9196951,9197426,9200600","Clearance,Campus Collection,Campus Collection,Lifestyle"
20210122,8004377427,"9196421,9188227,9195962,9196850","Apparel,Bags,New,Apparel"
20210122,4815917600,"9200600,9196895,9196652,9196777,9195949","Lifestyle,Accessories,New,Apparel,Apparel"
20210122,7126747737,"9188206,9195842,9188201,9195847,9196664,9200362","Accessories,Stationery,Office,Stationery,Apparel,Shop by Brand"
20210122,4854355919,"9195031,9195208,9196832,9184831,9180865,9196977,9184830","Drinkware,Apparel,Apparel,Writing Instruments,Office,Campus Collection,Writing Instruments"
20210122,3405129238,"9184829,9190330,9196832,9196636,9195245,9184831,9195927","Writing Instruments,Apparel,Apparel,Apparel,Apparel,Writing Instruments,Accessories"
20210122,4474537697,"9196995,9199084,9196735,9196437,9196442,9196440,9196270,9184916","Campus Collection,Google,Apparel,Apparel,Apparel,Apparel,Small Goods,Uncategorized Items"
20210122,3551271638,9196380,Office
20210122,3394869969,9195390,Apparel
20210122,5609082414,9195825,Apparel
20210122,1754027487,9195830,Lifestyle
20210122,2923390242,9196383,Drinkware
20210122,4203468655,"9196616,9196616","Apparel,Apparel"
20210122,7641364637,"9195552,9195554",",Uncategorized Items"
20210122,1551688393,"9195830,9188197","Lifestyle,Electronics Accessories"
20210122,5135529026,"9195551,9196629","Uncategorized Items,Apparel"
20210122,4870043196,"9196782,9196894","New,Accessories"
20210122,511406947,"9180867,9196867,9188192","Shop by Brand,Clearance,Apparel"
20210122,9227161173,"9200362,9200319,9195936","Shop by Brand,Apparel,Stationery"
20210122,4854702029,"9188256,9196780,9196872","Apparel,Apparel,Clearance"
20210122,1036861764,"9198448,9188227,9195359,9194259","Small Goods,Bags,Accessories,Accessories"
20210122,3155177346,"9197713,9197706,9196785,9196867,9197591","Clearance,Clearance,New,Clearance,Clearance"
20210122,3492682177,"9188227,9197400,9188315,9196738,9196856,9196810","Bags,Campus Collection,Accessories,New,Clearance,Apparel"
20210122,2290771091,9195879,Apparel
20210122,8387438002,9195830,Lifestyle
20210122,2144082956,9195140,Bags
20210122,742134906,"9196420,9196905","Apparel,Apparel"
20210122,1751294558,"9195962,9197718","New,Bags"
20210122,5079319279,"9196423,9190330,9196430","Apparel,Apparel,Apparel"
20210122,4246496096,"9196785,9195964,9196724","New,New,Apparel"
20210122,3157514146,"9196422,9195359,9196802","Apparel,Accessories,New"
20210122,6273435804,"9195250,9195251,9196968","Apparel,Apparel,Campus Collection"
20210122,5356110596,"9195295,9196949,9195913,9184830,9184831","Accessories,Campus Collection,Apparel,Writing Instruments,Writing Instruments"
20210122,8519402147,"9196616,9196723,9196724,9196648,9196891,9196676","Apparel,Apparel,Apparel,Apparel,Accessories,New"
20210123,231494891,9195841,Lifestyle
20210123,8216746811,"9196738,9195032","New,Drinkware"
20210123,7042038701,"9196784,9196867,9188208","Small Goods,Clearance,Bags"
20210123,8585779849,"9196736,9196413,9197759","Apparel,Apparel,Bags"
20210123,4202495226,"9196615,9195251,9195229,9195793,9195252,9195966,9195250,9196624,9196616,9195230,9195913,9196664","Apparel,Apparel,Apparel,Apparel,Apparel,Accessories,Apparel,Apparel,Apparel,Apparel,Apparel,Apparel"
20210123,9875594526,9196709,Apparel
20210123,9387255261,9199224,Drinkware
20210123,5891672214,"9196270,9195296","Small Goods,Accessories"
20210123,5477477361,"9197397,9199204,9199131","Campus Collection,Shop by Brand,Shop by Brand"
20210123,7110266619,"9195971,9195359,9196893,9199130,9196784,9188315,9196872,9188221","Accessories,Accessories,Accessories,Shop by Brand,Small Goods,Accessories,Clearance,Bags"
20210123,4461053728,9196617,Apparel
20210123,9321316271,"9200199,9200710","Shop by Brand,Lifestyle"
20210123,1843860101,"9199131,9188234,9184915","Shop by Brand,Apparel,Uncategorized Items"
20210123,2285962801,"9200321,9196652,9197569,9196664","Apparel,New,,Apparel"
20210123,2388563910,"9196858,9196270,9196863,9195941,9195938","Clearance,Small Goods,Clearance,Bags,Office"
20210123,5917839020,9199225,Shop by Brand
20210123,7548878670,9200600,Lifestyle
20210123,7016413786,9188315,Accessories
20210123,6263469986,9188233,Accessories
20210123,1148578541,9195031,Drinkware
20210123,6628685028,"9184981,9195841","Notebooks & Journals,Lifestyle"
20210123,7614388331,"9195971,9200600,9194259,9196270,9180819","Accessories,Lifestyle,Accessories,Small Goods,Google"
20210123,4722153000,"9188264,9195551,9184866,9196636,9196647,9184842","Clearance,Uncategorized Items,Clearance,Apparel,Apparel,Clearance"
20210123,5884655377,"9184829,9196696,9184831,9195031,9196653,9196700,9184858","Writing Instruments,Apparel,Writing Instruments,Drinkware,New,Apparel,Clearance"
20210123,8734786547,"9188311,9197566,9198447,9196870,9197423,9188310,9197567,9180819,9195959,9188197","Accessories,Campus Collection,Small Goods,Clearance,Campus Collection,Accessories,Campus Collection,Google,Bags,Electronics Accessories"
20210123,6346464152,9195032,Drinkware
20210123,8443894739,9197004,Campus Collection
20210123,9196764013,9185152,Uncategorized Items
20210123,9697085118,"9196663,9196615","Apparel,Apparel"
20210123,9749588450,"9197586,9194259,9195831,9197569,9197400,9188191,9196785","Campus Collection,Accessories,Lifestyle,Campus Collection,Campus Collection,Drinkware,New"
20210123,8908762182,9196733,Apparel
20210123,7420814023,9196427,Apparel
20210123,5874560736,9196858,Clearance
20210123,5397646217,"9195551,9195552,9195554","Uncategorized Items,Uncategorized Items,Uncategorized Items"
20210123,2191501790,"9180865,9196859,9196775","Office,New,Apparel"
20210123,1711778669,"9184842,9195548,9195070","Clearance,Drinkware,Uncategorized Items"
20210123,1969562639,"9196798,9188201,9188315,9197397","New,Office,Accessories,Campus Collection"
20210123,586969988,"9195830,9196867,9197567,9188194","Lifestyle,Clearance,Campus Collection,Accessories"
20210123,4411299925,"9188201,9188229,9188228,9196676,9196650,9195131","Office,Google,Google,New,Apparel,Apparel"
20210123,5389363725,"9184981,9188197,9196895,9197811,9188207,9196871","Notebooks & Journals,Electronics Accessories,Accessories,Accessories,Accessories,New"
20210123,5394399799,"9196614,9195553,9200364,9196785,9197004,9196268,9196617,9195550,9195292","Apparel,Uncategorized Items,Shop by Brand,New,Campus Collection,New,Apparel,Uncategorized Items,Drinkware"
20210124,7408195381,"9200362,9188198,9196653,9200320,9200364","Shop by Brand,Accessories,New,Apparel,Shop by Brand"
20210124,1555718959,"9195959,9195919,9196655,9196889,9196653,9197759,9196615","Bags,Uncategorized Items,Apparel,Accessories,New,Bags,Apparel"
20210124,252525656,"9199126,9196871,9197720,9196784,9197423,9196786,9196676,9195830,9188315","Shop by Brand,New,Bags,Small Goods,Campus Collection,New,New,Lifestyle,Accessories"
20210124,2287151824,"9199131,9200321","Shop by Brand,Apparel"
20210124,864693032,"9195548,9195292,9195389","Drinkware,Drinkware,Apparel"
20210124,7863938924,"9197586,9188209,9197603,9196871","Campus Collection,Bags,Campus Collection,New"
20210124,1701228605,"9197947,9184830,9195735,9197004","Campus Collection,Writing Instruments,Apparel,Campus Collection"
20210124,4181705983,"9194259,9196857,9196752,9196653,9196799","Accessories,New,Apparel,New,New"
20210124,2348897667,9196734,Apparel
20210124,5135166254,9190330,Apparel
20210124,5624585118,"9188234,9197398","Apparel,Campus Collection"
20210124,3772823509,"9196783,9196711,9196782","New,Apparel,New"
20210124,8873172750,9200320,Apparel
20210124,2688887906,9196616,Apparel
20210124,9021801516,9200364,Shop by Brand
20210124,2725567312,9195798,Apparel
20210124,6040723997,"9196863,9184829,9197396","Clearance,Writing Instruments,Campus Collection"
20210124,8346162501,"9195031,9200321,9180865","Drinkware,Apparel,Office"
20210124,7033145892,"9188310,9184979,9184830,9195359,9195941","Accessories,Notebooks & Journals,Writing Instruments,Accessories,Bags"
20210124,5630831673,9195971,Accessories
20210124,9683102593,9200321,Apparel
20210124,1787276575,9188234,Apparel
20210124,6108754040,"9195553,9195552","Uncategorized Items,Uncategorized Items"
20210124,3239314619,"9194259,9196613,9188197,9188315","Accessories,Apparel,Electronics Accessories,Accessories"
20210124,7683131978,"9199079,9196711,9196638,9196713,9196891,9196270,9196621","Apparel,Apparel,Apparel,Apparel,Accessories,Small Goods,Apparel"
20210124,648019596,"9197426,9180867,9195945,9196863,9196785,9188208,9196628,9188310","Campus Collection,Shop by Brand,Bags,Clearance,New,Bags,Apparel,Accessories"
20210124,9523156625,9199082,Bags
20210124,4836975156,9195552,Uncategorized Items
20210124,139515532,9195200,Apparel
20210124,2478221720,"9196725,9195252","Apparel,Apparel"
20210124,1215594908,"9195031,9180865,9200319","Drinkware,Office,Apparel"
20210124,5085473533,"9195211,9196614,9180819",",Apparel,Google"
20210124,9422281940,"9195967,9195966,9196382,9195968","Accessories,Accessories,Bags,Accessories"
20210124,6459274558,"9184829,9195741,9197592,9188315,9184831,9197602,9184830,9197600,9195296,9200321,9184832,9198448,9196859,9196895,9195295,9188197,9199131","Writing Instruments,Apparel,Clearance,Accessories,Writing Instruments,Campus Collection,Writing Instruments,Clearance,Accessories,Apparel,Writing Instruments,Small Goods,New,Accessories,Accessories,Electronics Accessories,Shop by Brand"
20210125,1334183247,9195738,Apparel
20210125,9942717540,"9196867,9196427","Clearance,Apparel"
20210125,2441277428,"9197955,9196636,9197392","Campus Collection,Apparel,Clearance"
20210125,2781137405,"9185149,9184866,9200710,9196380","Uncategorized Items,Clearance,Lifestyle,Office"
20210125,5135033911,"9195945,9197719,9196868,9196706","Bags,Bags,New,New"
20210125,1664773926,"9199126,9196977,9197569,9180867,9195550","Shop by Brand,Campus Collection,Campus Collection,Shop by Brand,Uncategorized Items"
20210125,2971675833,"9195945,9195835","Bags,Lifestyle"
20210125,3732941480,"9200710,9184914","Lifestyle,Apparel"
20210125,9373092026,"9195552,9196648","Uncategorized Items,Apparel"
20210125,3474189218,"9195912,9195941,9188310","Apparel,Bags,Accessories"
20210125,860064509,"9197946,9196664,9195248","Campus Collection,Apparel,Apparel"
20210125,5944863841,"9196710,9184914,9196615","Apparel,Apparel,Apparel"
20210125,2159798150,"9188233,9196786,9188234,9196717,9200320","Accessories,New,Apparel,Apparel,Apparel"
20210125,3467180431,9200710,Lifestyle
20210125,8177156089,9196711,Apparel
20210125,8729645226,"9188192,9195791","Apparel,Apparel"
20210125,5458907709,"9195196,9196700","Apparel,Apparel"
20210125,6315996685,"9195714,9195830,9195912",",Lifestyle,"
20210125,4548947157,"9200362,9200364,9184831","Shop by Brand,Shop by Brand,Writing Instruments"
20210125,4880019417,"9197567,9180819,9196875","Campus Collection,Google,New"
20210125,6006010177,"9195031,9180865,9200320","Drinkware,Office,Apparel"
20210125,6718452854,"9196922,9196380,9196943","Campus Collection,Office,Campus Collection"
20210125,924061931,"9180818,9196615,9197947","Office,Apparel,Campus Collection"
20210125,3014313428,"9195927,9180867,9197603,9180827,9197569","Accessories,Shop by Brand,Campus Collection,Uncategorized Items,Campus Collection"
20210125,6191666996,"9195835,9196663,9196616,9190330,9195948,9196664","Lifestyle,Apparel,Apparel,Apparel,Apparel,Apparel"
20210125,2472533525,"9180867,9196844,9195032,9180819,9196270,9195203,9188201,9195550,9195968,9188209,9196864","Shop by Brand,New,Drinkware,Google,Small Goods,Apparel,Office,Uncategorized Items,Accessories,Bags,New"
20210125,2501373699,9195835,Lifestyle
20210125,2087940189,9195841,Lifestyle
20210125,9422577976,"9184829,9197387,9195966,9197396","Writing Instruments,Clearance,Accessories,Campus Collection"
20210125,9949793904,"9197423,9195553,9188234,9196649","Campus Collection,Uncategorized Items,Apparel,Apparel"
20210125,9572623911,"9196859,9195845,9180865,9200362,9195842","New,Stationery,Office,Shop by Brand,Stationery"
20210125,1316995983,9199220,Apparel
20210125,7543218583,9199220,Apparel
20210125,4430802900,9184916,Uncategorized Items
20210125,6930172236,"9188234,9196648,9195553","Apparel,Apparel,Uncategorized Items"
20210125,7915408905,"9196785,9196725,9185151","New,Apparel,Uncategorized Items"
20210125,9930166593,"9180865,9200319,9195031","Office,Apparel,Drinkware"
20210125,8108598458,"9195741,9195949,9196734","Apparel,Apparel,Apparel"
20210125,401913056,"9194988,9195250,9195548,9196867","Apparel,Apparel,Drinkware,Clearance"
20210125,1443114188,"9196630,9188207,9188233,9195830,9199224","Apparel,Accessories,Accessories,Lifestyle,Drinkware"
20210125,9974289227,"9196782,9198448,9195031,9197569,9195835,9197947,9195927","New,Small Goods,Drinkware,Campus Collection,Lifestyle,Campus Collection,Accessories"
20210125,6900789985,9196615,Apparel
20210125,1994682443,9196664,Apparel
20210125,5657801233,9196738,New
20210125,5308640195,9195551,Uncategorized Items
20210125,478240433,9195553,Uncategorized Items
20210125,241277339,"9196977,9197368","Campus Collection,Campus Collection"
20210125,4017156989,"9195941,9196863","Bags,Clearance"
20210125,9880060577,"9180865,9195031,9200319","Office,Drinkware,Apparel"
20210125,898503558,"9197946,9197947,9180819","Campus Collection,Campus Collection,Google"
20210125,5884265343,"9188201,9195292,9196734,9184829","Office,Drinkware,Apparel,"
20210125,5459818147,"9184842,9196405,9184850,9195552","Clearance,Apparel,Clearance,Uncategorized Items"
20210125,703129572,"9180819,9196691,9188234,9180867,9185155","Google,Apparel,Apparel,Shop by Brand,Uncategorized Items"
20210126,4260870052,9185002,Office
20210126,2928669194,"9196742,9195971,9196616,9195552","Apparel,Accessories,Apparel,Uncategorized Items"
20210126,2824315802,"9196835,9197380,9197400,9197586,9197955,9197569","Apparel,Clearance,Campus Collection,Campus Collection,Campus Collection,Campus Collection"
20210126,1154910245,9196901,Drinkware
20210126,2822216424,"9196419,9196764","Apparel,Apparel"
20210126,6466248274,"9196858,9188230","Clearance,Office"
20210126,2674226125,9196647,Apparel
20210126,2948907996,9195712,Apparel
20210126,8139735564,"9185149,9196648","Uncategorized Items,Apparel"
20210126,2606036527,"9196856,9196731,9196847,9195971,9188233","Clearance,Apparel,Apparel,Accessories,Accessories"
20210126,1162441252,9196732,Apparel
20210126,6247808608,9196616,Apparel
20210126,2019397799,"9196705,9195209,9196785","New,,New"
20210126,8763440065,"9195959,9195553,9188310,9195846","Bags,Uncategorized Items,Accessories,Clearance"
20210126,9235339125,9196712,Apparel
20210126,7004370396,9200600,Lifestyle
20210126,1697925196,"9197586,9197399,9197400","Campus Collection,Campus Collection,Campus Collection"
20210126,2202560364,"9188194,9200710,9188233","Accessories,Lifestyle,"
20210126,3462900477,"9196451,9196444,9196445,9196454","Apparel,Apparel,Apparel,Apparel"
20210126,6785150285,9195292,Drinkware
20210126,9457594371,9196734,Apparel
20210126,7125824059,"9196967,9195830,9200344,9184830,9195939","Campus Collection,Lifestyle,Shop by Brand,Writing Instruments,Office"
20210127,4893035703,9198448,Small Goods
20210127,1036593171,9180865,Office
20210127,3345930914,9200710,Lifestyle
20210127,9523978626,9200364,Shop by Brand
20210127,4680427421,9188234,Apparel
20210127,8859568554,9195359,Accessories
20210127,4501934793,9195359,Accessories
20210127,2522935178,9196383,Drinkware
20210127,9052521462,9196862,New
20210127,5546472244,9197368,Campus Collection
20210127,4872903143,9180818,Office
20210127,1581551193,9200710,Lifestyle
20210128,532953002,9200199,Shop by Brand
20210128,6708121849,"9180819,9197947","Google,Campus Collection"
20210128,9065001495,"9195844,9188201,9195842,9184829","Stationery,Office,,Writing Instruments"
20210128,8543148668,"9200600,9200710","Lifestyle,Lifestyle"
20210128,7521974472,9188192,Apparel
20210129,1199516774,9190336,Accessories
20210129,8320892022,9200710,Lifestyle
20210129,2755524324,9197584,Campus Collection
20210129,8445099076,9184981,Notebooks & Journals
20210129,1227073175,"9196844,9196270,9188313,9188311,9200600,9180819,9196845,9196798,9184749,9188310","New,Small Goods,Accessories,Accessories,Lifestyle,Google,New,New,Accessories,Accessories"
20210129,9433880566,"9196653,9188234","New,Apparel"
20210130,7910715067,"9188201,9195959,9195032","Office,Bags,Drinkware"
20210130,9314866619,"9190336,9188192","Accessories,Apparel"
20210130,9163217497,"9197812,9197814","Accessories,Accessories"
20210130,949966169,9195835,Lifestyle
20210130,2662965792,"9195835,9197400,9200600","Lifestyle,Campus Collection,Lifestyle"
